Run,samples,Path Cost History
1,1298,11.4326474339,11.4326474339,11.2260368389,11.1558535676,11.1192962254,11.0527938037,11.0344780377,10.378214501,10.2572499723,10.1190236262,10.0772085061,10.0772085061,10.0345084046,10.0284303076,10.0237494791,10.0216462151
1,1298,18.3065049648,18.30717206,25.6918148994,35.2447259426,46.2482099533,59.6566998959,75.1960039139,93.5877759457,114.152668953,136.81889987,161.636691093,189.298362017,219.397945881,251.915823936,287.178516865,324.136082888
2,1222,11.4401697362,11.3601292197,11.2439165561,11.1215193604,11.0966837631,10.9696834748,10.9207781016,10.9176133717,10.9084209998,10.2483700545,10.1762178918,10.0593258892,9.98595730347,9.98189437127
2,1222,25.606388092,29.4679939747,38.7297329903,50.0656149387,63.3057589531,78.573086977,96.8152420521,117.777570009,140.786266088,166.25842905,193.801220894,224.377232075,256.667136908,291.444473028
3,1044,11.3668084245,11.3333225506,11.2288253123,11.1288706196,10.1542047574,10.0255131219,9.95318163356,9.89119664604,9.88269728173,9.87838450587
3,1044,54.5431330204,61.3204419613,74.2181549072,89.2015018463,106.14538002,125.848567009,147.503916979,172.127775908,199.116966009,227.818147898
4,1353,11.290894136,11.1272135085,11.0460010086,11.0302497896,11.0302497896,11.0177668425,11.007651606,10.9819726039,10.9297426667,10.9140928576,10.9033557972,10.0369171401,9.91824990139,9.85620769611,9.8547136447,9.8547136447
4,1353,17.2955648899,23.161315918,32.7057950497,43.7689878941,57.8305969238,73.7004199028,91.1372728348,110.866829872,133.502439022,160.184048891,188.517349005,218.768396854,252.22013092,285.850399017,323.110564947,360.707955837
5,1186,11.4692553586,11.4590477663,11.440497415,11.2174863272,11.2097490413,11.1452867623,11.1190374173,11.1183968035,11.0725290028,11.0374990076,10.9246193392,10.1081660498,10.0433207161,10.0187615768
5,1186,22.7669348717,25.6047959328,33.9409239292,44.7471418381,57.712239027,73.1248378754,90.9697020054,111.106135845,132.750359058,156.684129,183.291451931,212.779624939,245.408941031,277.880792856
6,1297,11.5166148921,11.5166148921,11.3991955596,11.36593186,11.1839682382,11.125209196,11.1197857016,11.1115848622,11.0718192516,11.0147109626,10.9068371583,10.9068371583,10.9053214561,10.9053214561,10.2403344049,10.0132060374
6,1297,19.1648349762,19.8288378716,27.3478629589,37.5126709938,49.9560499191,64.7855129242,81.9849798679,101.110219955,123.84758091,147.551244974,173.436550856,201.665196896,233.332711935,270.818379879,311.327611923,351.436458826
7,1198,12.184484119,12.184484119,11.9786464753,11.2762803347,10.7186419997,10.212520069,10.1512855919,9.96835476097,9.96142099716,9.95949385098,9.95949385098,9.9375436302,9.9375436302,9.93102443198
7,1198,36.3869850636,36.3878350258,46.6299760342,59.0549361706,75.2336800098,94.0313401222,114.180955172,136.601605177,161.911199093,189.833155155,220.932492018,252.644824982,288.080065012,324.268730164
8,960,11.2455377862,11.2020989716,10.9841394705,10.9296013147,10.152908813,10.0180143139,9.93164654529,9.90907502818
8,960,79.4410340786,90.9062891006,107.299568176,126.301614046,148.25257206,171.528131962,199.19474411,226.98825407
9,1246,11.6218854104,11.3392336231,11.2939419612,11.2811734435,11.2505863179,10.0629375762,10.0595173047,10.0593872351,9.97763650572,9.96583551484,9.9651960605,9.92038019561,9.91951695087,9.91898037547
9,1246,30.6859037876,36.9609158039,47.9892709255,62.7529988289,79.5634088516,98.2434568405,119.918015957,143.991899014,172.45746994,201.955955982,234.56217289,270.520286798,307.77926302,347.853780985
10,1254,11.5178100092,11.5178100092,11.3003396281,11.0421528751,10.9433315464,10.9338227805,10.9100040759,10.8485174824,10.8417951041,10.8299671995,10.805876819,10.8002366262,10.7544767622,10.7544767622,10.6815064328
10,1254,28.1132829189,29.0347640514,38.4811620712,50.7776470184,64.6101529598,80.5315599442,98.915430069,121.678985119,143.987689972,169.422831059,199.372522116,230.758816004,266.420751095,305.055603981,342.061845064
